"id_polifenol"	"polifenol"	"id_cancer"	"cancer"	"quant"	"pmids"
"2521"	"4683"	"2-(2-amino-3-methoxyphenyl)-4H-1-benzopyran-4-one"	"494"	"Colon Cancer"	44	"12761477,27323826,15956247,22410117,17513607,21109980,12406558,12618885,16387404,16077033,11528371,22076613,27347133,19882352,16214385,25338635,12707033,17620438,25431425,19671676,24241351,15930183,14699482,25012123,19331159,15657353,11459290,20806931,18767967,24019108,10220499,11394874,15655524,16571666,18478925,16964382,17940558,24405819,24802235,23464396,10403776,12816758,24211581,12657625"
"2522"	"127"	"Genistein"	"494"	"Colon Cancer"	42	"25871428,16329599,26469967,15488634,12767058,29202800,25880142,19994890,25401399,10753641,16379552,24504162,15548175,29849534,24564102,23973682,21639915,25128065,19909554,23686257,24886936,12684659,16789754,22815877,10408396,8574217,15896711,27942504,16254887,21115903,24390805,7875467,11506804,23476753,10367258,20211058,9215855,10762754,18225578,11052627,9018079,15967383"
"2523"	"122"	"Quercetin"	"494"	"Colon Cancer"	72	"24579782,22310237,27721177,1735617,24535669,21951556,25298669,28521254,23530649,15741050,20681654,19440933,15725655,18852136,27876336,23441618,17027136,26946942,29425820,15759309,29645049,25024815,16789754,20923189,29744415,22083314,21262328,25931350,29442390,18211028,15221776,21716619,26030791,23442980,17555822,22830632,27689975,25331269,29244711,22213289,26328486,12358448,26344038,9215855,20886886,27232543,26807543,25015032,27411085,20162394,22358425,26434271,28987377,26284613,29203747,9018079,17378580,15203384,28649063,20628003,12160900,25212146,8108270,29217339,28122160,24679058,24956844,10851454,28137512,14640528,17348670,20939605"
"2524"	"5606"	"epigallocatechin gallate"	"494"	"Colon Cancer"	46	"21622140,23741252,26303273,26278714,16797120,12819184,15814656,25123131,22566066,24518414,22101170,9600345,17928719,16508969,28967875,9095331,15139522,23201840,20361925,12925310,25024815,23525843,19726294,17616711,18586691,21866461,19744467,15139523,19578043,15860507,29723847,12642472,26003085,26241688,16157026,23476753,24256565,20682974,26785145,24359816,16620709,24324066,16204466,29203747,23319439,21479417"
"2525"	"2167"	"phenolic acid"	"494"	"Colon Cancer"	101	"26434289,29883784,29715635,22147441,25175673,18952370,22407803,28656311,27288921,15271854,22216935,22951040,28522265,23069328,27760539,16248588,29037704,28071050,29197545,23317880,23722601,21213408,29303970,27876336,17243699,25554015,29645049,29451783,18061431,29337349,25762472,26841168,23453831,18800807,27235722,17147415,20694292,22083314,28480370,28287469,25931350,23746754,27651811,17999988,22849519,18211028,15790589,25855928,15113149,23435631,27099438,25796013,24256565,26030791,19888728,21964875,28494341,23442980,26984176,21284384,27034599,29920075,25331269,29244711,26347954,21674867,22769426,16131149,22628046,26839997,16540225,28496481,23504630,28930257,17636936,25005945,29845279,21048350,27411085,25038707,20162394,21736387,26056816,26434271,23039105,27957845,23842450,22898370,16365058,24818141,23319439,25212146,29142435,28122160,26593537,28029227,16240020,18087817,17348670,20939605,19950996"
"2526"	"49"	"Aspirin"	"494"	"Colon Cancer"	86	"12832097,29492489,23013454,18922898,12423325,12538492,20857911,20397022,16105666,16909598,20215502,21180609,22171135,20188076,28162289,26319435,28162291,10738133,18845080,21984018,19821510,26094902,7615821,29744415,23535188,20828891,18174252,16819585,16267095,11078056,22209714,15986848,10607736,18636671,14521608,15528453,9151799,22552812,17899765,15691389,14566053,17241873,15770215,29848978,21805049,8549662,16032431,15163551,9661890,20648923,22916316,27356773,16169935,26314861,10082138,18472019,26685215,11309281,21617874,12774850,19220658,28154202,9413930,21205744,28036129,21743961,20514409,21406194,18544566,27074574,20674154,21544484,16531064,22493349,11093808,10601615,11313997,23025432,8353834,26394025,25503930,17371277,20349206,10660094,19892664,15899787"
"2527"	"109"	"Catechin"	"494"	"Colon Cancer"	58	"21622140,23741252,22404116,23225437,26278714,17764926,19994890,15814656,22566066,27671231,9600345,16206041,9095331,15139522,28787469,23201840,20361925,12925310,23441618,21432719,29337349,25861148,17616711,23453831,19370870,24168160,15860507,12642472,15308587,15790589,26467757,27093594,26673759,17227049,26030791,20682974,28108382,26785145,21535793,24359816,28216880,9215855,28930257,17168588,26056816,12880319,16204466,21061473,24520932,26855049,25212146,28122160,15938138,28029227,21479417,25338140,14640528,17348670"
"2528"	"125"	"Isoflavones"	"494"	"Colon Cancer"	22	"26469967,26215320,16379552,29849534,27473965,29197545,21147093,23686257,16789754,22815877,10408396,16254887,21115903,24390805,11506804,10443335,28264435,17662606,15938138,16240020,28110438,19950996"
"2529"	"110"	"Chalcones"	"494"	"Colon Cancer"	53	"28808400,25193463,27727127,22634834,26615871,18767861,26547532,26878127,22987398,25313981,28522265,26859847,10418944,29335212,22386368,26988802,23538439,23533528,22948604,29926299,29207336,29065840,23291120,24095020,21240148,23043766,28774575,27192488,25323033,28694750,23257665,25582488,28346873,24372527,23895019,21041085,26467757,24163734,21984014,17678632,24675137,22668451,28838697,17804245,25128667,22358425,10851447,28344479,20739102,21053158,10851454,17627575,28323527"
"2530"	"3089"	"1,1-diphenyl-2-picrylhydrazyl"	"494"	"Colon Cancer"	70	"21872580,22628260,28946185,27760539,16206041,28803257,23317880,23645467,21782712,18189352,23434138,21213408,27656608,24649909,25466198,25554015,28251112,21954369,20548938,23173924,25861148,23453831,25753739,23357628,22115493,25887035,22083314,15787435,21953995,29442390,29956560,24223502,24389510,19888728,21964875,27034599,25331269,29244711,21674867,26601580,20429956,12358448,28216880,26839997,19099401,28496481,22300907,23504630,17636936,25005945,22316295,24824323,21736387,12880319,21075159,28124843,23768340,22898370,28649063,23344192,24760050,25212146,16719495,28101119,29142435,28137512,14640528,20939605,28539721,22417564"
"2531"	"114"	"Apigenin"	"494"	"Colon Cancer"	26	"29883784,23973682,22086925,23773626,29849451,15586239,12842827,25183275,21298326,7543732,22870126,24605779,27664007,21716619,29244711,25965143,27232543,20162394,27616072,28987377,26284613,15203384,28649063,22732304,29217339,22272829"
"2532"	"113"	"Flavones"	"494"	"Colon Cancer"	33	"28110189,15909122,12866025,26547532,28587286,22086925,27116119,15800915,14754875,17418982,16789754,22768128,21298326,7543732,28480370,25931350,18214853,22870126,22135890,10443335,21351299,15274140,15452831,25965143,28800661,10919656,17363487,24631140,24930002,14645680,17347140,27616468,16314920"
"2533"	"38"	"Gallic Acid"	"494"	"Colon Cancer"	45	"24579782,18952370,28521254,23996930,27671231,23975834,17928719,23201840,21213408,27876336,23441618,21954369,29645049,25861148,21627076,22115493,19370870,21953995,25855928,23435631,27099438,23442980,26984176,25794927,29393902,20429956,22628046,16540225,28930257,28009871,12880319,26434271,28124843,26151113,25212146,16719495,29217339,29142435,28122160,28029227,19527781,17348670,20939605,28539721,22417564"
"2534"	"117"	"Luteolin"	"494"	"Colon Cancer"	24	"29579978,16901994,28791416,29883784,29434850,28110189,22269172,22449725,24354186,21074525,16140950,24761924,23441618,29645049,28391045,24099426,21351299,26385094,27034599,20162394,26056816,26284613,15203384,28539721"
"2535"	"1"	"Phenols"	"494"	"Colon Cancer"	29	"16504517,20561027,28656311,25469035,27113311,16524888,25658135,28071050,23645467,19420803,28251112,29451783,28384547,24786915,17577669,22115493,27651811,17999988,27643560,22628046,28496481,28844931,24376369,25239551,19615911,29142435,10851475,11354311,16240020"
"2536"	"105"	"Anthocyanins"	"494"	"Colon Cancer"	47	"22404116,19885574,23069328,23996930,15680311,23975834,16248588,29037704,21042741,12925310,16277432,23368921,17243699,20060025,17651061,29337349,25762472,18800807,26927179,27235722,17147415,12094622,18211028,14690795,15113149,21165577,21284384,22769426,17381106,23828497,16131149,25442541,12706854,28009871,17636936,27411085,25038707,21736387,23039105,16139847,10654159,17442116,26901186,16719495,10851454,17348670,10851476"
"2537"	"7235"	"silybin"	"494"	"Colon Cancer"	12	"22555452,24528358,24440808,23210512,12943822,22086675,29031537,26404080,23599778,14614451,15993897,25846868"
"2538"	"129"	"Rotenone"	"494"	"Colon Cancer"	17	"25871428,24252341,27280936,26215320,27288921,25401399,25034000,19139819,11825660,12562089,24390805,16323058,19411865,24354192,15561720,23479391,28110438"
"2539"	"121"	"Kaempferols"	"494"	"Colon Cancer"	26	"24579782,25337585,1735617,25337553,27445823,24549175,23441618,17027136,29645049,27745695,20548938,25183275,23159065,18211028,18680719,26030791,22906240,29244711,16540225,20162394,29199082,22272829,24679058,24956844,14640528,15051062"
"2540"	"871"	"ABT-737"	"494"	"Colon Cancer"	6	"19088028,27780925,27461218,26870201,22179721,29278689"
"2541"	"6451"	"daidzein"	"494"	"Colon Cancer"	8	"21258042,16379552,29849534,15304310,23686257,16254887,24390805,11506804"
"2542"	"6065"	"baicalein"	"494"	"Colon Cancer"	13	"22992837,28259937,28110189,26398706,23337959,17027136,18974136,10443335,15008823,25577335,28448441,17880512,22272829"
"2543"	"7"	"Capsaicin"	"494"	"Colon Cancer"	10	"18818525,19846903,15383218,23985252,21764279,24122993,19381455,17404062,27901346,1373965"
"2544"	"4634"	"alvocidib"	"494"	"Colon Cancer"	11	"12124325,10810375,16982769,12566305,28560460,21994185,11641415,14676132,21898150,26411032,11052627"
"2545"	"120"	"Flavonols"	"494"	"Colon Cancer"	35	"28107519,26434289,25337585,23925650,27073499,1735617,25337553,16248588,16317137,22888531,24549175,15027128,14969337,20923189,25582488,17147415,7623025,25887035,21262328,28480370,25931350,10443335,26467757,15113149,22742959,21674867,22769426,16131149,12358448,20886886,27411085,20628003,28101119,24679058,10851454"
"2546"	"4522"	"chrysin"	"494"	"Colon Cancer"	15	"22948973,21195158,23973682,22086925,27116119,24019108,26404080,20056425,29294495,25223958,29244711,26347954,23504630,15203384,24956844"
"2547"	"123"	"Rutin"	"494"	"Colon Cancer"	23	"26434289,27073499,1735617,15741050,21954369,25714885,23442980,23867787,25442541,20886886,28930257,26434271,28987377,23768340,28649063,16365058,24520932,15237940,8108270,28122160,28029227,20939605,12896910"
"2548"	"6062"	"naringenin"	"494"	"Colon Cancer"	10	"19994890,23137376,15163544,25183275,20648923,9215855,16540225,12780904,23177257,15203384"
"2549"	"285"	"bisphenol A"	"494"	"Colon Cancer"	1	"25119493"
"2550"	"39"	"Hydrolyzable Tannins"	"494"	"Colon Cancer"	20	"25906041,16448212,22387705,21532339,22216935,15936648,16248588,23317880,27656608,19035659,25554015,17192871,17147415,27651811,28825571,19888728,16131149,20429956,28626743,24818141"
"2551"	"130"	"Proanthocyanidins"	"494"	"Colon Cancer"	18	"23093841,22216935,29113217,25123131,19271284,17062697,19035659,15759309,26180579,17176222,29970694,17147415,15113149,28216880,16540225,28930257,28122160,28029227"
"2552"	"35"	"Hydroquinones"	"494"	"Colon Cancer"	11	"16504517,25826398,16756956,14718602,2113030,19420803,18180330,24786915,12139465,17722905,15867391"
"2553"	"111"	"Flavanones"	"494"	"Colon Cancer"	12	"26459308,24324069,10418944,15163544,15214488,24843190,23895019,10443335,21351299,20309799,16545824,23177257"
"2554"	"4502"	"fisetin"	"494"	"Colon Cancer"	9	"29574877,19264955,20637980,16317137,25840992,24019108,25582488,10443335,20974518"
"2555"	"6"	"Catechols"	"494"	"Colon Cancer"	5	"28071050,24168160,27093594,20589861,29792433"
"2556"	"25"	"Butylated Hydroxytoluene"	"494"	"Colon Cancer"	5	"11090257,23453831,11161587,23442980,24760050"
"2557"	"75"	"Butylated Hydroxyanisole"	"494"	"Colon Cancer"	4	"26381601,23173924,10498754,12896910"
"2558"	"15"	"Masoprocol"	"494"	"Colon Cancer"	5	"18927292,20937254,15008823,15936596,17880512"
"2559"	"6087"	"wogonin"	"494"	"Colon Cancer"	6	"22992837,18377871,22086925,23337959,25577335,16218664"
"2560"	"4519"	"myricetin"	"494"	"Colon Cancer"	6	"29579978,29698783,23441618,10443335,12358448,15203384"
"2561"	"4515"	"baicalin"	"494"	"Colon Cancer"	3	"26398706,23337959,23157964"
"2562"	"4500"	"procyanidin"	"494"	"Colon Cancer"	11	"21713362,15139522,28787469,26180579,15139523,15790589,25005945,27411085,25212146,17094456,19127731"
"2563"	"5608"	"epicatechin gallate"	"494"	"Colon Cancer"	11	"23859040,17764926,9600345,23201840,12925310,15860507,15308587,25794927,16540225,17168588,25212146"
"2564"	"1356"	"gingerol"	"494"	"Colon Cancer"	10	"22719783,25157570,26046324,19531649,19255554,28065501,23066935,19877681,23322393,18449496"
"2565"	"54"	"Salicylic Acid"	"494"	"Colon Cancer"	13	"18203887,9990295,22313179,26319435,9540818,17241873,15163551,20648923,26314861,26685215,21617874,26763193,24520932"
"2566"	"98"	"Propofol"	"494"	"Colon Cancer"	6	"25502773,24244442,14679008,29569786,29614493,26669824"
"2567"	"5607"	"gallocatechol"	"494"	"Colon Cancer"	9	"9600345,9095331,23201840,12925310,19370870,15860507,12642472,29244711,12880319"
"2568"	"44"	"Salicylates"	"494"	"Colon Cancer"	7	"25024815,14634277,14521608,8566837,10082138,21617874,28036129"
"2569"	"4559"	"theaflavin"	"494"	"Colon Cancer"	2	"9600345,17227049"
"2570"	"5808"	"isoliquiritigenin"	"494"	"Colon Cancer"	3	"18767861,19994890,27539609"
"2571"	"2344"	"methyl gallate"	"494"	"Colon Cancer"	4	"25298669,19035659,25887035,17168588"
"2572"	"4708"	"xanthohumol"	"494"	"Colon Cancer"	4	"18087812,10418944,23434138,25771121"
"2573"	"47"	"Mesalamine"	"494"	"Colon Cancer"	18	"26896068,18544567,11518677,22435743,18976971,21180609,25024815,19821510,7920212,23843037,20054232,17981262,8566837,18495657,19220658,28036129,22493349,15899787"
"2574"	"2284"	"rosmarinic acid"	"494"	"Colon Cancer"	9	"29427084,25554015,22788364,18936204,21964875,25239551,22236574,28813148,28539721"
"2575"	"112"	"Hesperidin"	"494"	"Colon Cancer"	5	"26459308,25632185,9163681,12718627,10962453"
"2576"	"6455"	"nobiletin"	"494"	"Colon Cancer"	4	"17197076,29063088,15725655,18375960"
"2577"	"4513"	"galangin"	"494"	"Colon Cancer"	4	"29579978,23925650,26347954,23504630"
"2578"	"6063"	"naringin"	"494"	"Colon Cancer"	3	"26030791,23442980,22732304"
"2579"	"1380"	"shogaol"	"494"	"Colon Cancer"	12	"26119958,24786146,22246389,29464796,23382939,28641163,28503853,23638641,23435947,19877681,23322393,18449496"
"2580"	"2158"	"protocatechuic acid"	"494"	"Colon Cancer"	2	"25038707,28122160"
"2581"	"5489"	"delphinidin"	"494"	"Colon Cancer"	8	"15680311,23975834,12925310,26927179,17381106,25442541,28009871,10851454"
"2582"	"6273"	"hesperetin"	"494"	"Colon Cancer"	1	"22142698"
"2583"	"1613"	"demethoxycurcumin"	"494"	"Colon Cancer"	3	"21629182,29368356,22204522"
"2584"	"93"	"Phloroglucinol"	"494"	"Colon Cancer"	7	"24970012,21268086,26826267,25070748,22342146,24605779,23669242"
"2585"	"6454"	"formononetin"	"494"	"Colon Cancer"	5	"19994890,19139819,22633834,16254887,28987377"
"2586"	"81"	"Fenofibrate"	"494"	"Colon Cancer"	3	"27193727,17631136,23438367"
"2587"	"7550"	"3-methylquercetin"	"494"	"Colon Cancer"	5	"24398569,25186940,20923189,12358448,26056816"
"2588"	"6461"	"acacetin"	"494"	"Colon Cancer"	2	"15203384,22732304"
"2589"	"4253"	"5-(2,4-dihydroxy-5-isopropylphenyl)-4-(4-morpholin-4-ylmethylphenyl)isoxazole-3-carboxylic acid ethylamide"	"494"	"Colon Cancer"	2	"25210794,19324279"
"2590"	"1611"	"bis(4-hydroxycinnamoyl)methane"	"494"	"Colon Cancer"	1	"29368356"
"2591"	"119"	"Silymarin"	"494"	"Colon Cancer"	3	"12943822,15993897,27616468"
"2592"	"55"	"Sodium Salicylate"	"494"	"Colon Cancer"	5	"14634277,14521608,10082138,11704643,15943902"
"2593"	"5806"	"butein"	"494"	"Colon Cancer"	3	"15214488,17977560,25582488"
"2594"	"108"	"Biflavonoids"	"494"	"Colon Cancer"	7	"27288921,21915931,24565962,20345100,29395979,29673161,12762790"
"2595"	"1558"	"capsazepine"	"494"	"Colon Cancer"	1	"15383218"
"2596"	"5509"	"cyanidin 3-O-glucoside"	"494"	"Colon Cancer"	6	"15680311,29037704,16277432,18211028,16139847,19950996"
"2597"	"969"	"3,4-dihydroxyphenacyl caffeate phenylpropanoid ester"	"494"	"Colon Cancer"	3	"26546748,29246220,25466198"
"2598"	"5844"	"4-dimethylamino-3',4'-dimethoxychalcone"	"494"	"Colon Cancer"	4	"17603079,14986030,17585452,12657200"
"2599"	"6463"	"puerarin"	"494"	"Colon Cancer"	4	"27445823,16055262,16254887,23089583"
"2600"	"5819"	"licochalcone A"	"494"	"Colon Cancer"	2	"24253317,24944769"
"2601"	"94"	"Phloretin"	"494"	"Colon Cancer"	4	"18158826,26633321,16906425,27538679"
"2602"	"48"	"Anacardic Acids"	"494"	"Colon Cancer"	2	"23128090,22941480"
"2603"	"5488"	"cyanidin"	"494"	"Colon Cancer"	7	"15680311,12925310,26927179,12094622,17381106,12706854,28009871"
"2604"	"4640"	"5,7-dihydroxy-6-methoxy-2-phenylchromen-4-one"	"494"	"Colon Cancer"	5	"22526619,26958937,22607196,25577335,23823704"
"2605"	"4537"	"flavone acetic acid"	"494"	"Colon Cancer"	4	"3665989,2394038,3179187,3814485"
"2606"	"2773"	"farnesylthiosalicylic acid"	"494"	"Colon Cancer"	3	"23370967,11839677,19372139"
"2607"	"80"	"Clofibrate"	"494"	"Colon Cancer"	1	"27193727"
"2608"	"132"	"Equol"	"494"	"Colon Cancer"	1	"28628136"
"2609"	"1995"	"2-tert-butylhydroquinone"	"494"	"Colon Cancer"	1	"11239498"
"2610"	"7546"	"isoquercitrin"	"494"	"Colon Cancer"	9	"27876336,15759309,29552109,22906240,20886886,25359775,26284613,28649063,24520932"
"2611"	"6482"	"tangeretin"	"494"	"Colon Cancer"	3	"17197076,23137376,27616468"
"2612"	"89"	"Vanillic Acid"	"494"	"Colon Cancer"	5	"26546748,25753739,27235722,12898426,24956844"
"2613"	"99"	"Pyrogallol"	"494"	"Colon Cancer"	1	"23442980"
"2614"	"452"	"acteoside"	"494"	"Colon Cancer"	3	"29886834,25282590,19099401"
"2615"	"1644"	"Cur1 compound"	"494"	"Colon Cancer"	2	"29273065,21051827"
"2616"	"100"	"Resorcinols"	"494"	"Colon Cancer"	2	"24784839,24605779"
"2617"	"5614"	"catechin gallate"	"494"	"Colon Cancer"	4	"9600345,23201840,12925310,17168588"
"2618"	"4486"	"amentoflavone"	"494"	"Colon Cancer"	2	"20345100,15787435"
"2619"	"5850"	"cardamonin"	"494"	"Colon Cancer"	3	"29928339,23538439,27192488"
"2620"	"118"	"Flavonolignans"	"494"	"Colon Cancer"	3	"22555452,23054487,21875046"
"2621"	"7541"	"taxifolin"	"494"	"Colon Cancer"	3	"15163544,17541156,22272829"
"2622"	"7544"	"quercitrin"	"494"	"Colon Cancer"	6	"22888531,14969337,25887035,25794927,22906240,12880319"
"2623"	"60"	"2,4-Dinitrophenol"	"494"	"Colon Cancer"	2	"17227049,26276275"
"2624"	"300"	"rhodioloside"	"494"	"Colon Cancer"	1	"29246220"
"2625"	"7912"	"7,9,2',4'-tetrahydroxy-8-isopentenyl-5-methoxychalcone"	"494"	"Colon Cancer"	1	"26358281"
"2626"	"6465"	"genistin"	"494"	"Colon Cancer"	1	"11506804"
"2627"	"4767"	"flavan-3-ol"	"494"	"Colon Cancer"	1	"29244711"
"2628"	"2475"	"6-O-galloylglucose"	"494"	"Colon Cancer"	3	"22387705,12925310,19888728"
"2629"	"6097"	"8-prenylnaringenin"	"494"	"Colon Cancer"	3	"18087812,25771121,20633549"
"2630"	"2447"	"beta-penta-O-galloyl-glucose"	"494"	"Colon Cancer"	1	"27196315"
"2631"	"6068"	"pinocembrin"	"494"	"Colon Cancer"	8	"26459308,28385566,17186548,29244711,26347954,24660462,23504630,21973101"
"2632"	"5071"	"icaritin"	"494"	"Colon Cancer"	2	"26427664,28103582"
"2633"	"6086"	"liquiritigenin"	"494"	"Colon Cancer"	1	"27920817"
"2634"	"1616"	"tetrahydrocurcumin"	"494"	"Colon Cancer"	2	"15073046,24859389"
"2635"	"7161"	"scutellarin"	"494"	"Colon Cancer"	5	"28458133,19661313,29389889,16218664,23399159"
"2636"	"2328"	"syringic acid"	"494"	"Colon Cancer"	2	"29645049,23442980"
"2637"	"7296"	"dihydromyricetin"	"494"	"Colon Cancer"	1	"12880319"
"2638"	"7134"	"vitexin"	"494"	"Colon Cancer"	6	"29423046,21432719,29348836,28987377,26284613,28539721"
"2639"	"6558"	"7,3'-dihydroxy-4'-methoxyisoflavone"	"494"	"Colon Cancer"	2	"27393650,26215320"
"2640"	"4525"	"eupatilin"	"494"	"Colon Cancer"	1	"19260477"
"2641"	"5455"	"theaflavin-3,3'-digallate"	"494"	"Colon Cancer"	1	"29200992"
"2642"	"2490"	"punicalagin"	"494"	"Colon Cancer"	2	"16448212,15936648"
"2643"	"5815"	"dibenzoylmethane"	"494"	"Colon Cancer"	1	"15073046"
"2644"	"5630"	"polyphenon E"	"494"	"Colon Cancer"	3	"15814656,17616711,21479417"
"2645"	"7547"	"hyperoside"	"494"	"Colon Cancer"	5	"27073499,29067453,27876336,15759309,12358448"
"2646"	"349"	"4-nitrophenol"	"494"	"Colon Cancer"	2	"4053018,22236574"
"2647"	"5495"	"malvidin"	"494"	"Colon Cancer"	5	"15680311,12925310,26927179,17381106,17348670"
"2648"	"7141"	"apigetrin"	"494"	"Colon Cancer"	2	"28649063,18087817"
"2649"	"637"	"glabridin"	"494"	"Colon Cancer"	1	"28522265"
"2650"	"6301"	"3-methoxyflavone"	"494"	"Colon Cancer"	1	"16077033"
"2651"	"77"	"Bezafibrate"	"494"	"Colon Cancer"	3	"27193727,12009300,15892897"
"2652"	"1810"	"heminordihydroguaiaretic acid"	"494"	"Colon Cancer"	2	"15958646,15008823"
"2653"	"43"	"Parabens"	"494"	"Colon Cancer"	2	"29451980,23317013"
"2654"	"6783"	"protoapigenone"	"494"	"Colon Cancer"	1	"21657076"
"2655"	"6477"	"hispidulin"	"494"	"Colon Cancer"	3	"10579870,26045985,29200737"
"2656"	"7198"	"homoorientin"	"494"	"Colon Cancer"	2	"26284613,28539721"
"2657"	"128"	"Pterocarpans"	"494"	"Colon Cancer"	2	"24252341,25034000"
"2658"	"7557"	"rhamnetin"	"494"	"Colon Cancer"	3	"27721177,14969337,21716619"
"2659"	"6456"	"daidzin"	"494"	"Colon Cancer"	2	"16254887,11506804"
"2660"	"1353"	"protocatechualdehyde"	"494"	"Colon Cancer"	1	"27447597"
"2661"	"4501"	"tricin"	"494"	"Colon Cancer"	2	"19934339,22272829"
"2662"	"4883"	"flavokawain B"	"494"	"Colon Cancer"	1	"28103302"
"2663"	"5496"	"pelargonidin"	"494"	"Colon Cancer"	6	"15680311,12925310,23441618,18800807,18211028,10851454"
"2664"	"4304"	"5-7-oxo-zeaenol"	"494"	"Colon Cancer"	1	"22753724"
"2665"	"7612"	"quercetin 3-O-glucuronide"	"494"	"Colon Cancer"	1	"14640528"
"2666"	"687"	"calix(4)arene"	"494"	"Colon Cancer"	3	"22997162,29393416,18597414"
"2667"	"5796"	"dihydrochalcone"	"494"	"Colon Cancer"	3	"26633321,24273860,12762790"
"2668"	"6066"	"eriodictyol"	"494"	"Colon Cancer"	2	"20648923,26344038"
"2669"	"2574"	"4-hydroxybenzoic acid"	"494"	"Colon Cancer"	1	"22361689"
"2670"	"3019"	"nitroaspirin"	"494"	"Colon Cancer"	3	"16105666,16169935,11309281"
"2671"	"6452"	"chrysoeriol"	"494"	"Colon Cancer"	2	"20162394,28987377"
"2672"	"4480"	"myricitrin"	"494"	"Colon Cancer"	2	"25794927,12880319"
"2673"	"5794"	"2'-hydroxychalcone"	"494"	"Colon Cancer"	1	"28694750"
"2674"	"4521"	"3-hydroxyflavone"	"494"	"Colon Cancer"	2	"16789754,10919656"
"2675"	"3489"	"anethole"	"494"	"Colon Cancer"	1	"26514509"
